0.204586	0.573081	9.817751
0.204586	0.575474	9.820144
0.193819	0.575474	9.829715
0.177069	0.583849	9.839287
0.206979	0.569492	9.811769
0.187837	0.570688	9.814162
0.191426	0.571885	9.830912
0.193819	0.569492	9.829715
0.196211	0.567099	9.818948
0.189033	0.568295	9.815358
0.177069	0.570688	9.833304
0.197408	0.571885	9.823733
0.198604	0.586242	9.832108
0.197408	0.583849	9.827322
0.202194	0.565903	9.829715
0.204586	0.567099	9.826126
0.200997	0.575474	9.815358
0.192622	0.564706	9.834501
0.199801	0.573081	9.827322
0.193819	0.579063	9.824930
0.191426	0.564706	9.826126
0.199801	0.570688	9.827322
0.192622	0.569492	9.820144
0.197408	0.569492	9.829715
0.197408	0.574277	9.821341
0.192622	0.576670	9.806983
0.196211	0.574277	9.823733
0.204586	0.575474	9.821341
0.190229	0.586242	9.838090
0.204586	0.574277	9.827322
0.199801	0.562313	9.810573
0.197408	0.576670	9.817751
0.193819	0.570688	9.827322
0.187837	0.575474	9.822536
0.190229	0.565903	9.829715
0.202194	0.571885	9.826126
0.195015	0.581456	9.833304
0.195015	0.570688	9.811769
0.191426	0.570688	9.824930
0.192622	0.574277	9.826126
0.187837	0.575474	9.817751
0.189033	0.576670	9.832108
0.183051	0.579063	9.840483
0.200997	0.563510	9.811769
0.204586	0.579063	9.828519
0.195015	0.565903	9.824930
0.195015	0.577867	9.827322
0.199801	0.583849	9.830912
0.200997	0.565903	9.826126
0.193819	0.567099	9.834501
0.191426	0.561117	9.820144
0.205783	0.576670	9.810573
0.204586	0.568295	9.815358
0.198604	0.571885	9.820144
0.195015	0.577867	9.812965
0.187837	0.575474	9.806983
0.186640	0.575474	9.836893
0.198604	0.577867	9.830912
0.202194	0.573081	9.811769
0.199801	0.567099	9.820144
0.197408	0.579063	9.817751
0.199801	0.571885	9.821341
0.196211	0.581456	9.824930
0.186640	0.579063	9.830912
0.195015	0.577867	9.827322
0.193819	0.581456	9.829715
0.197408	0.570688	9.814162
0.192622	0.570688	9.822536
0.184247	0.589831	9.829715
0.193819	0.571885	9.816555
0.208176	0.581456	9.826126
0.190229	0.570688	9.839287
0.211765	0.570688	9.826126
0.199801	0.567099	9.821341
0.200997	0.557528	9.823733
0.195015	0.569492	9.824930
0.204586	0.577867	9.828519
0.203390	0.574277	9.816555
0.198604	0.573081	9.822536
0.193819	0.570688	9.822536
0.196211	0.574277	9.821341
0.177069	0.580259	9.839287
0.181855	0.577867	9.817751
0.181855	0.580259	9.806983
0.186640	0.570688	9.833304
0.199801	0.568295	9.821341
0.205783	0.567099	9.821341
0.202194	0.573081	9.822536
0.185444	0.571885	9.815358
0.189033	0.574277	9.833304
0.192622	0.573081	9.815358
0.179462	0.561117	9.846465
0.193819	0.589831	9.821341
0.210568	0.576670	9.827322
0.199801	0.574277	9.832108
0.195015	0.581456	9.826126
0.191426	0.579063	9.834501
0.195015	0.571885	9.824930
0.180658	0.569492	9.816555
0.193819	0.582652	9.821341
0.192622	0.573081	9.820144
0.186640	0.569492	9.839287
0.190229	0.567099	9.824930
0.199801	0.573081	9.822536
0.192622	0.583849	9.832108
0.198604	0.570688	9.832108
0.197408	0.573081	9.822536
0.198604	0.570688	9.808180
0.179462	0.570688	9.817751
0.189033	0.574277	9.832108
0.204586	0.571885	9.816555
0.200997	0.573081	9.823733
