20.83984375	-54.58984375	47.4609375
22.55859375	-54.58984375	48.7265625
0.0	0.0	0.0
23.41796875	-55.26171875	47.8828125
22.98828125	-54.58984375	49.5703125
0.0	0.0	0.0
24.0625	-54.0859375	48.09375
21.69921875	-53.58203125	49.1484375
0.0	0.0	0.0
23.41796875	-54.92578125	47.8828125
22.7734375	-54.0859375	47.671875
24.0625	-52.7421875	45.984375
0.0	0.0	0.0
22.55859375	-54.25390625	47.0390625
21.26953125	-54.25390625	46.6171875
0.0	0.0	0.0
22.98828125	-54.92578125	48.3046875
22.12890625	-53.91796875	48.7265625
22.7734375	-54.421875	48.9375
0.0	0.0	0.0
21.26953125	-54.92578125	47.8828125
23.41796875	-53.58203125	47.0390625
0.0	0.0	0.0
23.6328125	-52.7421875	48.9375
22.12890625	-53.24609375	47.4609375
0.0	0.0	0.0
22.7734375	-53.4140625	48.09375
23.41796875	-51.90234375	47.8828125
22.12890625	-53.91796875	47.0390625
0.0	0.0	0.0
21.26953125	-53.24609375	47.4609375
21.9140625	-53.75	48.515625
0.0	0.0	0.0
23.203125	-53.75	48.09375
23.203125	-54.0859375	48.09375
22.55859375	-53.91796875	48.3046875
0.0	0.0	0.0
23.6328125	-53.75	48.9375
23.203125	-53.75	48.09375
0.0	0.0	0.0
23.203125	-55.09375	48.515625
23.41796875	-53.58203125	47.8828125
0.0	0.0	0.0
24.0625	-54.7578125	48.09375
23.203125	-53.078125	48.515625
22.12890625	-54.25390625	48.3046875
0.0	0.0	0.0
22.12890625	-54.58984375	47.8828125
22.34375	-53.078125	47.671875
0.0	0.0	0.0
22.7734375	-53.4140625	46.828125
22.34375	-54.0859375	47.671875
20.83984375	-55.26171875	48.3046875
0.0	0.0	0.0
23.84765625	-53.91796875	47.4609375
24.70703125	-53.91796875	48.7265625
0.0	0.0	0.0
23.41796875	-53.91796875	47.4609375
21.69921875	-54.25390625	47.8828125
0.0	0.0	0.0
23.6328125	-54.7578125	46.828125
21.9140625	-54.7578125	47.25
23.6328125	-53.4140625	46.828125
0.0	0.0	0.0
23.84765625	-54.58984375	46.6171875
21.69921875	-53.91796875	47.4609375
0.0	0.0	0.0
23.203125	-55.4296875	46.828125
22.7734375	-53.75	48.515625
20.83984375	-55.26171875	47.8828125
0.0	0.0	0.0
22.12890625	-52.91015625	47.8828125
22.98828125	-54.92578125	49.5703125
0.0	0.0	0.0
23.6328125	-55.09375	48.515625
22.55859375	-54.58984375	47.8828125
0.0	0.0	0.0
22.55859375	-54.25390625	48.3046875
22.7734375	-54.0859375	47.671875
22.34375	-54.421875	48.09375
0.0	0.0	0.0
23.41796875	-54.92578125	48.3046875
23.84765625	-54.25390625	47.4609375
0.0	0.0	0.0
22.34375	-54.7578125	47.671875
23.203125	-53.75	47.25
0.0	0.0	0.0
22.98828125	-54.92578125	48.7265625
22.7734375	-54.0859375	46.828125
22.7734375	-55.4296875	46.40625
0.0	0.0	0.0
23.203125	-54.421875	46.828125
23.41796875	-54.58984375	48.3046875
0.0	0.0	0.0
23.203125	-53.078125	46.828125
22.98828125	-53.91796875	49.1484375
22.7734375	-54.0859375	48.09375
0.0	0.0	0.0
22.55859375	-54.25390625	49.1484375
23.203125	-53.078125	48.9375
0.0	0.0	0.0
22.12890625	-55.26171875	47.0390625
22.34375	-54.421875	47.671875
0.0	0.0	0.0
22.55859375	-54.58984375	47.4609375
22.55859375	-54.25390625	47.8828125
22.34375	-52.40625	46.828125
0.0	0.0	0.0
22.34375	-53.4140625	48.515625
22.34375	-54.7578125	48.09375
0.0	0.0	0.0
24.0625	-53.4140625	45.984375
23.203125	-53.4140625	46.40625
23.84765625	-54.58984375	47.8828125
0.0	0.0	0.0
21.484375	-54.0859375	47.671875
22.98828125	-53.58203125	47.8828125
0.0	0.0	0.0
23.6328125	-54.0859375	46.40625
23.41796875	-53.91796875	47.4609375
0.0	0.0	0.0
22.34375	-54.421875	48.515625
23.6328125	-54.0859375	48.09375
21.69921875	-53.24609375	49.1484375
0.0	0.0	0.0
22.34375	-55.09375	48.09375
23.6328125	-53.75	48.9375
0.0	0.0	0.0
23.6328125	-53.75	47.25
22.34375	-53.4140625	47.671875
21.484375	-54.421875	48.9375
0.0	0.0	0.0
22.55859375	-53.91796875	46.6171875
23.84765625	-52.57421875	46.6171875
0.0	0.0	0.0
22.98828125	-53.91796875	47.8828125
24.921875	-54.0859375	48.515625
0.0	0.0	0.0
21.26953125	-54.58984375	47.0390625
21.26953125	-52.91015625	47.8828125
23.6328125	-53.75	48.515625
0.0	0.0	0.0
23.6328125	-53.75	48.515625
21.9140625	-53.75	48.515625
0.0	0.0	0.0
21.9140625	-54.0859375	48.09375
22.12890625	-53.91796875	48.7265625
23.84765625	-54.25390625	48.3046875
0.0	0.0	0.0
22.7734375	-54.0859375	47.671875
22.12890625	-53.58203125	47.4609375
0.0	0.0	0.0
23.84765625	-52.91015625	47.0390625
24.0625	-54.7578125	47.25
0.0	0.0	0.0
20.625	-55.09375	48.515625
21.484375	-53.078125	45.984375
21.9140625	-52.7421875	49.359375
0.0	0.0	0.0
22.55859375	-53.24609375	46.6171875
22.34375	-54.0859375	50.203125
0.0	0.0	0.0
24.0625	-54.0859375	47.25
23.41796875	-53.24609375	47.0390625
23.6328125	-54.7578125	46.40625
0.0	0.0	0.0
22.98828125	-54.58984375	48.3046875
