-8.135497093200684	-0.6392518281936646	5.231330871582031
-8.183381080627441	-0.5937620401382446	5.240907669067383
-8.209717750549316	-0.608127236366272	5.245696067810059
-8.185775756835938	-0.6009446382522583	5.20978307723999
-8.130708694458008	-0.5961562395095825	5.250484466552734
-8.152256965637207	-0.6320692300796509	5.193023681640625
-8.169015884399414	-0.6105214357376099	5.238513469696045
-8.130708694458008	-0.6200982332229614	5.207388877868652
-8.118738174438477	-0.6177040338516235	5.2049946784973145
-8.209717750549316	-0.6344634294509888	5.200206279754639
-8.183381080627441	-0.6177040338516235	5.2265424728393555
-8.135497093200684	-0.6009446382522583	5.20978307723999
-8.188169479370117	-0.6153098344802856	5.195417881011963
-8.17380428314209	-0.6248866319656372	5.185841083526611
-8.099584579467773	-0.6488286852836609	5.231330871582031
-8.099584579467773	-0.6057330369949341	5.1810526847839355
-8.092401504516602	-0.5770025849342346	5.207388877868652
-8.195352554321289	-0.6153098344802856	5.257667064666748
-8.20732307434082	-0.5817909836769104	5.250484466552734
-8.159439086914062	-0.629675030708313	5.173870086669922
-8.147468566894531	-0.5985504388809204	5.20978307723999
-8.17141056060791	-0.5913678407669067	5.214571475982666
-8.152256965637207	-0.6153098344802856	5.212177276611328
-8.111555099487305	-0.6512228846549988	5.197812080383301
-8.17141056060791	-0.6224924325942993	5.236119270324707
-8.13789176940918	-0.629675030708313	5.195417881011963
-8.195352554321289	-0.6272808313369751	5.2049946784973145
-8.17380428314209	-0.6105214357376099	5.200206279754639
-8.068459510803223	-0.6177040338516235	5.236119270324707
-8.13789176940918	-0.6033388376235962	5.2480902671813965
-8.142680168151855	-0.608127236366272	5.20978307723999
-8.133103370666504	-0.608127236366272	5.2049946784973145
-8.180987358093262	-0.5961562395095825	5.219359874725342
-8.109161376953125	-0.6009446382522583	5.240907669067383
-8.154650688171387	-0.5961562395095825	5.224148273468018
-8.130708694458008	-0.6248866319656372	5.197812080383301
-8.157045364379883	-0.6009446382522583	5.20978307723999
-8.195352554321289	-0.6200982332229614	5.240907669067383
-8.130708694458008	-0.6009446382522583	5.233725070953369
-8.192957878112793	-0.6153098344802856	5.20978307723999
